BALANCE_AS_OF_DATE,PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,UNRESRICTED_STOCK,STOCK_UNIT,STOCK_SELL_VALUE,CURRENCY
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3431C,19250,KG,9048,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3242B,6575,KG,3090,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3467A,11000,KG,5170,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M6989B,35750,KG,16803,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0218,9753A2973,5500,KG,2530,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0025,8530A8966,34375,KG,18219,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0025,5642A8593,89375,KG,47369,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0105,M7735C,3525,KG,1692,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,2146A,4125,KG,2764,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,7910A,79750,KG,53433,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,4592A,49500,KG,33165,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,2407A,5475,KG,3668,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,5817A,52250,KG,35008,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,2989A,41250,KG,27638,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,7240A,57750,KG,38693,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,5239A,81125,KG,54354,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,3718A,24750,KG,16583,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,8523A,54950,KG,36817,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,5790B,53625,KG,35929,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,7762A,11000,KG,7370,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,6694B,77000,KG,51590,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,8414A,64625,KG,43299,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,9952A,15125,KG,10134,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,6939A,78200,KG,52394,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,1430A,12375,KG,7549,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,4390A,2300,KG,1403,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,9950B,74250,KG,45293,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,2013A,9625,KG,5871,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,8685B,75100,KG,45811,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,9891A,53625,KG,32711,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,1219A,19250,KG,11743,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,7562A,34375,KG,20969,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,3567A,13750,KG,13420,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,8397A,64625,KG,39421,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,7716A,24750,KG,15098,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,1114A,61875,KG,37744,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M9431A,1300,KG,702,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M2856A,2750,KG,1485,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M3690B,19250,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M3309B,6875,KG,3300,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M1292A,1350,KG,648,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M7266B,4125,KG,1980,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M4408B,1300,KG,624,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M4897B,4125,KG,1980,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M8126A,8250,KG,3960,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M8064B,1325,KG,636,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M2509B,8250,KG,3960,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5137A,6850,KG,3288,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M6592A,1250,KG,600,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M6197A,1225,KG,588,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M4150B,10725,KG,5148,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M3245A,2750,KG,1320,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M6911A,6800,KG,3264,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M2839B,1325,KG,636,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M6566B,750,KG,360,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M1335B,1300,KG,624,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M4698B,1250,KG,600,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M1137A,1225,KG,588,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M9470A,12025,KG,5772,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5236B,900,KG,432,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M2389A,1175,KG,564,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M8538A,1325,KG,636,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M3744B,1100,KG,528,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M8452A,1250,KG,600,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M9064B,1250,KG,600,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M7041B,9450,KG,4536,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5531B,1350,KG,648,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5723B,8250,KG,3960,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5187A,5500,KG,2640,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M1942C,4125,KG,1980,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M7550B,30250,KG,14520,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M7683B,17875,KG,8580,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M4462C,73775,KG,35412,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M6452C,49025,KG,23532,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0275,1191A2378,125,KG,61,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0275,4310A1968,1375,KG,674,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0309,6528A5060,6850,KG,3699,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0309,6548A5448,74250,KG,40095,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0309,8665A5957,66000,KG,35640,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0309,2562A9616,70125,KG,37868,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M8690B,1350,KG,567,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M4500A,1350,KG,567,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M7584C,57750,KG,24255,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M8294B,4125,KG,1733,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M2380B,89375,KG,37538,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M6420C,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M7661A,74250,KG,31185,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M4580C,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M5575B,24725,KG,10385,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1000B,49500,KG,20790,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M7699B,74200,KG,31164,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M2727A,67350,KG,28287,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M3900B,81075,KG,34052,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M6300A,49500,KG,20790,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M2547B,64625,KG,27143,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M5416A,83875,KG,35228,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1870B,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1740B,38500,KG,16170,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M6376A,85200,KG,35784,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M7708B,63250,KG,26565,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M9153A,11000,KG,4620,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1583B,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M5706A,20625,KG,8663,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M4082B,82500,KG,34650,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M8070A,86625,KG,36383,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M4300B,33000,KG,13860,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1393B,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M3503B,57750,KG,24255,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M8455A,90750,KG,38115,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M6012A,74250,KG,31185,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0423,M9457B,23325,KG,10730,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0423,M2655A,1350,KG,621,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0423,M7790A,24750,KG,11385,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0423,M9321A,49475,KG,22759,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0308,M9607A,9000,KG,4410,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0138,M8857A,21400,KG,11128,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M3173B,4125,KG,1609,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M2141A,1375,KG,536,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M3913B,13750,KG,5363,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M2766B,30250,KG,11798,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M8392A,22000,KG,8580,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M6299B,55000,KG,21450,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M8831A,44000,KG,17160,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M5551B,49500,KG,19305,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M2537B,9625,KG,4043,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M8728A,1350,KG,567,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M8221B,37125,KG,15593,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M4342B,33000,KG,13860,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M1971A,13700,KG,5754,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M7362C,61875,KG,25988,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0296,3403A2457,35700,KG,22491,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M7498A,4125,KG,1609,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M3043B,625,KG,244,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M9717B,8250,KG,3218,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M3047A,12375,KG,4826,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M5969B,31625,KG,12334,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M9129B,42625,KG,16624,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M8027B,74250,KG,28958,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M5849A,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M7855A,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M1159A,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M5726B,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M6219B,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M5811B,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M4348C,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,9538A4242,93500,KG,63580,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,1432A6190,24750,KG,16830,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,1660A6456,88000,KG,59840,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,4723A7368,74250,KG,50490,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,9596A9185,85250,KG,57970,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,4949A7705,49500,KG,33660,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,3020A4557,24750,KG,16830,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,2430A9704,46700,KG,30822,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,6948A5882,86625,KG,57173,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,4706A1308,85250,KG,56265,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,7836A3512,34375,KG,22688,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,2932A5326,71350,KG,47091,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,5611A2875,67375,KG,44468,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,9489A9804,33000,KG,21780,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,3259A6144,61875,KG,40838,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,3184A8837,65975,KG,43544,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,6119A4156,61875,KG,40838,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,8302A7515,24750,KG,16335,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,9815A8256,2750,KG,1925,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,3757A2947,13750,KG,9625,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,1687A3696,93500,KG,65450,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,7544A6876,24750,KG,17325,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,4399A4027,22000,KG,15400,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,9614A5828,12375,KG,8663,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,5270A5018,39875,KG,27913,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,7022A8165,12375,KG,8663,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,4224A1385,31375,KG,21963,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,4289A5135,53625,KG,37538,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,8764A7052,83875,KG,58713,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,2760A7630,78375,KG,54863,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,3561A3973,57750,KG,40425,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,6899A1530,42625,KG,29838,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,2774A1389,31625,KG,22138,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,3795A7746,49500,KG,34650,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,4799A9192,61875,KG,43313,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0089,M9710B,42225,KG,23224,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0089,M9459A,56375,KG,31006,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0089,M6063B,48125,KG,26469,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0089,M3183C,44000,KG,24200,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0162,M1844B,24750,KG,13118,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0162,M2294B,6875,KG,3644,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0162,M6760C,41250,KG,21863,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0207,M9184B,9425,KG,4618,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0207,M5794B,2500,KG,1225,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0207,M5566A,1275,KG,625,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,5140A9356,2425,KG,1673,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,3810A6336,1375,KG,949,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,8658A8009,85250,KG,58823,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,6970A1555,13750,KG,9488,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,9451A1768,85250,KG,58823,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,3212A9872,81125,KG,55976,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,4039A7282,31625,KG,21821,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M4320C,35550,KG,19553,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M8222A,24750,KG,13613,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M9071B,80850,KG,44468,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M7640C,68450,KG,37648,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M7483A,12375,KG,6806,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,2787A9579,11000,KG,5830,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,4467A9264,57750,KG,30608,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,8569A4744,19250,KG,10203,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,5802A5176,41250,KG,21863,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,8196A5388,24750,KG,13118,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,5327A3256,39875,KG,21134,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,3623A4863,77000,KG,40810,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,1375A2449,89375,KG,47369,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,2403A7229,66000,KG,34980,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,3638A6220,33000,KG,17490,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,4692A4947,66000,KG,34980,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,2830A4804,19250,KG,10203,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,7674A6295,39875,KG,21134,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,8712A1274,82500,KG,43725,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,7026A8279,49500,KG,26235,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,9383A9724,64625,KG,34251,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,8482A4424,64625,KG,34251,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,5205A3240,24750,KG,13118,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,4184A1780,74250,KG,39353,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,5081A5015,39875,KG,21134,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0035,7553F2422A8237,25,KG,22,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0011,M6835A,48450,KG,27132,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0067,5707B8798A,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0043,E9707A,24325,KG,25785,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0175,M6093A,1375,KG,756,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0175,M8333A,5500,KG,3025,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0175,M8619B,1325,KG,729,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0175,M2444B,375,KG,206,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0175,M6974A,1350,KG,743,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0175,M3570B,1375,KG,756,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0175,M9229A,57750,KG,31763,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0175,M7789B,24750,KG,13613,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0126,S9242A,18725,KG,18351,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0168,8173E4553PBD,24750,KG,25988,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0393,1709A,23375,KG,38335,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0071,M9161A,43925,KG,56663,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0071,M9541A,49500,KG,63855,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0167,N4163A,5500,KG,6985,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M7589B,700,KG,385,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M5642B,6875,KG,3781,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M3711A,2750,KG,1513,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M5426B,1375,KG,756,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M6123B,9625,KG,5294,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M7462A,55000,KG,30250,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M6569B,15125,KG,8319,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M1786B,55000,KG,30250,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M8864A,12375,KG,6806,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M2930B,46650,KG,25658,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M1762A,4125,KG,2269,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M5128A,77000,KG,42350,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M3348A,74250,KG,40838,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M3322A,74200,KG,40810,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M5522B,12375,KG,6806,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M6952A,28875,KG,15881,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M2497B,8250,KG,4538,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M9629A,30250,KG,16638,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M6016B,74250,KG,40838,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M6415A,86625,KG,47644,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M5864B,82500,KG,45375,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0363,M4113A,53625,KG,29494,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M1874B,32925,KG,16792,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M5998B,56375,KG,28751,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M3427A,79750,KG,40673,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M1480A,74250,KG,37868,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M5524B,2750,KG,1403,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M2005B,35750,KG,18233,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M8458C,24750,KG,12623,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M5510A,74250,KG,37868,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M5337B,39875,KG,20336,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M6638A,13750,KG,7013,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M7092B,9625,KG,4909,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M2379B,74250,KG,37868,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0255,M5746A,19250,KG,9818,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0019,P7222A,25400,KG,30734,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0019,P7777A,25300,KG,30613,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0019,P8561A,24000,KG,29040,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0172,M8068B,75625,KG,21175,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0172,M5844C,93500,KG,26180,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0172,M1760A,78375,KG,21945,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0172,M8637B,74250,KG,20790,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0172,M6421C,9625,KG,2695,SGD
