INBOUND_DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_MT,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,DOWNGRADE_VALUE_LOST_PERCENT,SHELF_LIFE_Timestamp,suggestion_to_outbound
2024-09-03,CHINA-WAREHOUSE,MAT-0137,24.75,P-001,8,15,2025-05-03,2025-05-03
2024-09-07,CHINA-WAREHOUSE,MAT-0166,5.0,P-002,4,30,2025-01-07,2025-01-07
2024-09-07,CHINA-WAREHOUSE,MAT-0166,17.5,P-002,4,30,2025-01-07,2025-01-07
2024-08-26,CHINA-WAREHOUSE,MAT-0015,24.75,P-001,8,20,2025-04-26,2025-04-26
2024-09-10,CHINA-WAREHOUSE,MAT-0382,1.375,P-001,6,10,2025-03-10,2025-03-10
2024-09-10,CHINA-WAREHOUSE,MAT-0382,23.375,P-001,6,10,2025-03-10,2025-03-10
2024-09-10,CHINA-WAREHOUSE,MAT-0382,24.75,P-001,6,10,2025-03-10,2025-03-10
2024-09-10,CHINA-WAREHOUSE,MAT-0015,24.75,P-001,8,20,2025-05-10,2025-05-10
2024-08-04,CHINA-WAREHOUSE,MAT-0229,13.75,P-001,5,5,2025-01-04,2025-01-04
2024-08-04,CHINA-WAREHOUSE,MAT-0229,11.0,P-001,5,5,2025-01-04,2025-01-04
2024-08-04,CHINA-WAREHOUSE,MAT-0229,24.75,P-001,5,5,2025-01-04,2025-01-04
2024-08-04,CHINA-WAREHOUSE,MAT-0229,5.5,P-001,5,5,2025-01-04,2025-01-04
2024-08-04,CHINA-WAREHOUSE,MAT-0229,19.25,P-001,5,5,2025-01-04,2025-01-04
2024-08-04,CHINA-WAREHOUSE,MAT-0229,22.0,P-001,5,5,2025-01-04,2025-01-04
2024-08-04,CHINA-WAREHOUSE,MAT-0229,2.75,P-001,5,5,2025-01-04,2025-01-04
2024-08-15,CHINA-WAREHOUSE,MAT-0046,24.75,P-001,5,5,2025-01-15,2025-01-15
2024-08-01,CHINA-WAREHOUSE,MAT-0354,24.75,P-001,7,25,2025-03-01,2025-03-01
2024-08-01,CHINA-WAREHOUSE,MAT-0354,2.75,P-001,7,25,2025-03-01,2025-03-01
2024-08-01,CHINA-WAREHOUSE,MAT-0354,22.0,P-001,7,25,2025-03-01,2025-03-01
2024-08-01,CHINA-WAREHOUSE,MAT-0354,13.75,P-001,7,25,2025-03-01,2025-03-01
2024-08-01,CHINA-WAREHOUSE,MAT-0354,11.0,P-001,7,25,2025-03-01,2025-03-01
2024-08-14,CHINA-WAREHOUSE,MAT-0198,24.75,P-001,6,5,2025-02-14,2025-02-14
2024-08-14,CHINA-WAREHOUSE,MAT-0198,24.55,P-001,6,5,2025-02-14,2025-02-14
2024-08-14,CHINA-WAREHOUSE,MAT-0198,14.45,P-001,6,5,2025-02-14,2025-02-14
2024-08-14,CHINA-WAREHOUSE,MAT-0198,9.625,P-001,6,5,2025-02-14,2025-02-14
2024-08-14,CHINA-WAREHOUSE,MAT-0198,13.75,P-001,6,5,2025-02-14,2025-02-14
2024-08-14,CHINA-WAREHOUSE,MAT-0198,11.0,P-001,6,5,2025-02-14,2025-02-14
2024-08-14,CHINA-WAREHOUSE,MAT-0198,24.1,P-001,6,5,2025-02-14,2025-02-14
2024-09-01,CHINA-WAREHOUSE,MAT-0108,24.75,P-001,5,20,2025-02-01,2025-02-01
2024-08-08,CHINA-WAREHOUSE,MAT-0156,24.75,P-001,8,20,2025-04-08,2025-04-08
2024-08-09,CHINA-WAREHOUSE,MAT-0156,24.75,P-001,8,20,2025-04-09,2025-04-09
2024-08-09,CHINA-WAREHOUSE,MAT-0386,24.75,P-001,2,10,2024-10-09,2024-10-09
2024-08-09,CHINA-WAREHOUSE,MAT-0160,24.75,P-002,5,25,2025-01-09,2025-01-09
2024-08-09,CHINA-WAREHOUSE,MAT-0354,24.75,P-001,7,25,2025-03-09,2025-03-09
2024-08-09,CHINA-WAREHOUSE,MAT-0040,24.75,P-001,3,10,2024-11-09,2024-11-09
2024-08-20,CHINA-WAREHOUSE,MAT-0099,24.75,P-001,6,20,2025-02-20,2025-02-20
2024-09-10,CHINA-WAREHOUSE,MAT-0001,25.5,P-002,3,40,2024-12-10,2024-12-10
2024-09-10,CHINA-WAREHOUSE,MAT-0001,7.5,P-002,3,40,2024-12-10,2024-12-10
2024-09-10,CHINA-WAREHOUSE,MAT-0001,18.0,P-002,3,40,2024-12-10,2024-12-10
2024-09-10,CHINA-WAREHOUSE,MAT-0013,25.5,P-002,3,25,2024-12-10,2024-12-10
2024-09-10,CHINA-WAREHOUSE,MAT-0264,24.75,P-001,7,10,2025-04-10,2025-04-10
2024-09-10,CHINA-WAREHOUSE,MAT-0379,24.75,P-001,8,15,2025-05-10,2025-05-10
2024-09-10,CHINA-WAREHOUSE,MAT-0206,22.5,P-002,4,30,2025-01-10,2025-01-10
2024-09-10,CHINA-WAREHOUSE,MAT-0206,15.0,P-002,4,30,2025-01-10,2025-01-10
2024-09-10,CHINA-WAREHOUSE,MAT-0206,7.5,P-002,4,30,2025-01-10,2025-01-10
2024-09-10,CHINA-WAREHOUSE,MAT-0206,10.0,P-002,4,30,2025-01-10,2025-01-10
2024-09-10,CHINA-WAREHOUSE,MAT-0206,12.5,P-002,4,30,2025-01-10,2025-01-10
2024-09-10,CHINA-WAREHOUSE,MAT-0318,24.75,P-001,2,20,2024-11-10,2024-11-10
2024-09-10,CHINA-WAREHOUSE,MAT-0325,24.75,P-001,6,25,2025-03-10,2025-03-10
2024-09-10,CHINA-WAREHOUSE,MAT-0151,24.75,P-001,6,10,2025-03-10,2025-03-10
2024-09-10,CHINA-WAREHOUSE,MAT-0428,24.75,P-001,2,25,2024-11-10,2024-11-10
2024-09-10,CHINA-WAREHOUSE,MAT-0108,24.75,P-001,5,20,2025-02-10,2025-02-10
2024-09-10,CHINA-WAREHOUSE,MAT-0120,24.75,P-001,8,5,2025-05-10,2025-05-10
2024-08-09,CHINA-WAREHOUSE,MAT-0354,1.375,P-001,7,25,2025-03-09,2025-03-09
2024-08-09,CHINA-WAREHOUSE,MAT-0354,23.375,P-001,7,25,2025-03-09,2025-03-09
2024-08-20,CHINA-WAREHOUSE,MAT-0099,12.375,P-001,6,20,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0099,5.5,P-001,6,20,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0099,19.25,P-001,6,20,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0354,24.75,P-001,7,25,2025-03-20,2025-03-20
2024-08-20,CHINA-WAREHOUSE,MAT-0354,16.5,P-001,7,25,2025-03-20,2025-03-20
2024-08-20,CHINA-WAREHOUSE,MAT-0354,8.25,P-001,7,25,2025-03-20,2025-03-20
2024-08-20,CHINA-WAREHOUSE,MAT-0354,22.0,P-001,7,25,2025-03-20,2025-03-20
2024-08-20,CHINA-WAREHOUSE,MAT-0354,2.75,P-001,7,25,2025-03-20,2025-03-20
2024-08-20,CHINA-WAREHOUSE,MAT-0285,24.75,P-001,3,5,2024-11-20,2024-11-20
2024-08-21,CHINA-WAREHOUSE,MAT-0354,22.0,P-001,7,25,2025-03-21,2025-03-21
2024-08-21,CHINA-WAREHOUSE,MAT-0354,2.75,P-001,7,25,2025-03-21,2025-03-21
2024-08-21,CHINA-WAREHOUSE,MAT-0285,24.75,P-001,3,5,2024-11-21,2024-11-21
2024-08-22,CHINA-WAREHOUSE,MAT-0198,11.0,P-001,6,5,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0198,13.75,P-001,6,5,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0374,0.6,P-001,3,25,2024-11-22,2024-11-22
2024-08-22,CHINA-WAREHOUSE,MAT-0374,23.375,P-001,3,25,2024-11-22,2024-11-22
2024-08-22,CHINA-WAREHOUSE,MAT-0374,1.325,P-001,3,25,2024-11-22,2024-11-22
2024-08-22,CHINA-WAREHOUSE,MAT-0374,1.35,P-001,3,25,2024-11-22,2024-11-22
2024-08-22,CHINA-WAREHOUSE,MAT-0198,16.5,P-001,6,5,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0198,8.25,P-001,6,5,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0198,24.4,P-001,6,5,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0198,1.35,P-001,6,5,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0198,23.375,P-001,6,5,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0198,24.75,P-001,6,5,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0198,19.25,P-001,6,5,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0198,5.5,P-001,6,5,2025-02-22,2025-02-22
2024-08-06,CHINA-WAREHOUSE,MAT-0156,24.75,P-001,8,20,2025-04-06,2025-04-06
2024-08-06,CHINA-WAREHOUSE,MAT-0156,22.0,P-001,8,20,2025-04-06,2025-04-06
2024-08-06,CHINA-WAREHOUSE,MAT-0156,2.75,P-001,8,20,2025-04-06,2025-04-06
2024-08-11,CHINA-WAREHOUSE,MAT-0047,20.0,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,6.25,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,13.75,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,11.25,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,8.75,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,1.25,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,7.5,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,5.0,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,3.75,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,18.75,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0047,16.25,P-002,3,30,2024-11-11,2024-11-11
2024-08-11,CHINA-WAREHOUSE,MAT-0332,18.75,P-002,6,25,2025-02-11,2025-02-11
2024-08-11,CHINA-WAREHOUSE,MAT-0332,1.25,P-002,6,25,2025-02-11,2025-02-11
2024-08-11,CHINA-WAREHOUSE,MAT-0332,20.0,P-002,6,25,2025-02-11,2025-02-11
2024-08-11,CHINA-WAREHOUSE,MAT-0332,13.75,P-002,6,25,2025-02-11,2025-02-11
2024-08-11,CHINA-WAREHOUSE,MAT-0332,6.25,P-002,6,25,2025-02-11,2025-02-11
2024-08-26,CHINA-WAREHOUSE,MAT-0190,24.7,P-001,3,15,2024-11-26,2024-11-26
2024-08-26,CHINA-WAREHOUSE,MAT-0190,11.0,P-001,3,15,2024-11-26,2024-11-26
2024-08-26,CHINA-WAREHOUSE,MAT-0190,13.75,P-001,3,15,2024-11-26,2024-11-26
2024-08-26,CHINA-WAREHOUSE,MAT-0190,23.375,P-001,3,15,2024-11-26,2024-11-26
2024-08-26,CHINA-WAREHOUSE,MAT-0190,1.375,P-001,3,15,2024-11-26,2024-11-26
2024-08-26,CHINA-WAREHOUSE,MAT-0190,24.75,P-001,3,15,2024-11-26,2024-11-26
2024-08-27,CHINA-WAREHOUSE,MAT-0190,24.75,P-001,3,15,2024-11-27,2024-11-27
2024-09-08,CHINA-WAREHOUSE,MAT-0146,24.75,P-001,5,30,2025-02-08,2025-02-08
2024-09-08,CHINA-WAREHOUSE,MAT-0325,24.75,P-001,6,25,2025-03-08,2025-03-08
2024-09-08,CHINA-WAREHOUSE,MAT-0015,24.75,P-001,8,20,2025-05-08,2025-05-08
2024-09-08,CHINA-WAREHOUSE,MAT-0137,24.75,P-001,8,15,2025-05-08,2025-05-08
2024-08-20,CHINA-WAREHOUSE,MAT-0190,15.05,P-001,3,15,2024-11-20,2024-11-20
2024-08-20,CHINA-WAREHOUSE,MAT-0190,9.625,P-001,3,15,2024-11-20,2024-11-20
2024-09-15,CHINA-WAREHOUSE,MAT-0151,24.75,P-001,6,10,2025-03-15,2025-03-15
2024-08-13,CHINA-WAREHOUSE,MAT-0082,6.25,P-002,3,30,2024-11-13,2024-11-13
2024-08-13,CHINA-WAREHOUSE,MAT-0082,13.75,P-002,3,30,2024-11-13,2024-11-13
2024-08-13,CHINA-WAREHOUSE,MAT-0082,20.0,P-002,3,30,2024-11-13,2024-11-13
2024-08-13,CHINA-WAREHOUSE,MAT-0047,13.75,P-002,3,30,2024-11-13,2024-11-13
2024-08-13,CHINA-WAREHOUSE,MAT-0047,6.25,P-002,3,30,2024-11-13,2024-11-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,1.25,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,6.25,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,12.5,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,20.0,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,15.0,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,5.0,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,10.0,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,7.5,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,11.25,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,8.75,P-002,6,25,2025-02-13,2025-02-13
2024-08-13,CHINA-WAREHOUSE,MAT-0332,3.75,P-002,6,25,2025-02-13,2025-02-13
2024-08-17,CHINA-WAREHOUSE,MAT-0160,24.75,P-002,5,25,2025-01-17,2025-01-17
2024-08-17,CHINA-WAREHOUSE,MAT-0354,4.125,P-001,7,25,2025-03-17,2025-03-17
2024-08-17,CHINA-WAREHOUSE,MAT-0354,20.625,P-001,7,25,2025-03-17,2025-03-17
2024-08-17,CHINA-WAREHOUSE,MAT-0354,23.375,P-001,7,25,2025-03-17,2025-03-17
2024-08-17,CHINA-WAREHOUSE,MAT-0354,1.375,P-001,7,25,2025-03-17,2025-03-17
2024-08-17,CHINA-WAREHOUSE,MAT-0354,9.625,P-001,7,25,2025-03-17,2025-03-17
2024-08-17,CHINA-WAREHOUSE,MAT-0354,15.125,P-001,7,25,2025-03-17,2025-03-17
2024-08-11,CHINA-WAREHOUSE,MAT-0229,24.75,P-001,5,5,2025-01-11,2025-01-11
2024-08-11,CHINA-WAREHOUSE,MAT-0229,2.75,P-001,5,5,2025-01-11,2025-01-11
2024-08-11,CHINA-WAREHOUSE,MAT-0229,22.0,P-001,5,5,2025-01-11,2025-01-11
2024-08-11,CHINA-WAREHOUSE,MAT-0229,12.375,P-001,5,5,2025-01-11,2025-01-11
2024-08-28,CHINA-WAREHOUSE,MAT-0190,24.75,P-001,3,15,2024-11-28,2024-11-28
2024-08-29,CHINA-WAREHOUSE,MAT-0234,19.25,P-001,5,10,2025-01-29,2025-01-29
2024-08-29,CHINA-WAREHOUSE,MAT-0234,5.5,P-001,5,10,2025-01-29,2025-01-29
2024-08-29,CHINA-WAREHOUSE,MAT-0234,24.75,P-001,5,10,2025-01-29,2025-01-29
2024-08-29,CHINA-WAREHOUSE,MAT-0234,6.875,P-001,5,10,2025-01-29,2025-01-29
2024-08-29,CHINA-WAREHOUSE,MAT-0234,17.875,P-001,5,10,2025-01-29,2025-01-29
2024-09-08,CHINA-WAREHOUSE,MAT-0264,24.75,P-001,7,10,2025-04-08,2025-04-08
2024-09-08,CHINA-WAREHOUSE,MAT-0264,23.375,P-001,7,10,2025-04-08,2025-04-08
2024-09-08,CHINA-WAREHOUSE,MAT-0264,1.375,P-001,7,10,2025-04-08,2025-04-08
2024-09-13,CHINA-WAREHOUSE,MAT-0146,24.75,P-001,5,30,2025-02-13,2025-02-13
2024-09-13,CHINA-WAREHOUSE,MAT-0266,24.75,P-001,8,5,2025-05-13,2025-05-13
2024-08-27,CHINA-WAREHOUSE,MAT-0082,20.0,P-002,3,30,2024-11-27,2024-11-27
2024-08-27,CHINA-WAREHOUSE,MAT-0082,10.0,P-002,3,30,2024-11-27,2024-11-27
2024-08-27,CHINA-WAREHOUSE,MAT-0196,20.0,P-002,4,35,2024-12-27,2024-12-27
2024-08-27,CHINA-WAREHOUSE,MAT-0196,2.5,P-002,4,35,2024-12-27,2024-12-27
2024-08-27,CHINA-WAREHOUSE,MAT-0196,17.5,P-002,4,35,2024-12-27,2024-12-27
2024-08-27,CHINA-WAREHOUSE,MAT-0196,8.75,P-002,4,35,2024-12-27,2024-12-27
2024-08-27,CHINA-WAREHOUSE,MAT-0196,11.25,P-002,4,35,2024-12-27,2024-12-27
2024-08-27,CHINA-WAREHOUSE,MAT-0196,1.25,P-002,4,35,2024-12-27,2024-12-27
2024-08-27,CHINA-WAREHOUSE,MAT-0196,18.75,P-002,4,35,2024-12-27,2024-12-27
2024-08-27,CHINA-WAREHOUSE,MAT-0196,7.5,P-002,4,35,2024-12-27,2024-12-27
2024-08-27,CHINA-WAREHOUSE,MAT-0196,12.5,P-002,4,35,2024-12-27,2024-12-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,20.0,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,2.5,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,17.5,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,1.25,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,18.75,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,3.75,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,16.25,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,7.5,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,6.25,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,10.0,P-002,6,25,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0332,8.75,P-002,6,25,2025-02-27,2025-02-27
2024-09-15,CHINA-WAREHOUSE,MAT-0328,25.5,P-002,6,40,2025-03-15,2025-03-15
2024-09-22,CHINA-WAREHOUSE,MAT-0328,1.4,P-002,6,40,2025-03-22,2025-03-22
2024-09-22,CHINA-WAREHOUSE,MAT-0328,3.0,P-002,6,40,2025-03-22,2025-03-22
2024-09-22,CHINA-WAREHOUSE,MAT-0328,7.5,P-002,6,40,2025-03-22,2025-03-22
2024-09-22,CHINA-WAREHOUSE,MAT-0333,7.5,P-002,6,35,2025-03-22,2025-03-22
2024-09-22,CHINA-WAREHOUSE,MAT-0146,24.75,P-001,5,30,2025-02-22,2025-02-22
2024-09-22,CHINA-WAREHOUSE,MAT-0097,24.75,P-001,7,25,2025-04-22,2025-04-22
2024-09-22,CHINA-WAREHOUSE,MAT-0166,15.0,P-002,4,30,2025-01-22,2025-01-22
2024-09-22,CHINA-WAREHOUSE,MAT-0166,7.5,P-002,4,30,2025-01-22,2025-01-22
2024-08-10,CHINA-WAREHOUSE,MAT-0198,8.15,P-001,6,5,2025-02-10,2025-02-10
2024-08-10,CHINA-WAREHOUSE,MAT-0198,16.5,P-001,6,5,2025-02-10,2025-02-10
2024-08-10,CHINA-WAREHOUSE,MAT-0198,15.125,P-001,6,5,2025-02-10,2025-02-10
2024-08-10,CHINA-WAREHOUSE,MAT-0198,9.25,P-001,6,5,2025-02-10,2025-02-10
2024-08-10,CHINA-WAREHOUSE,MAT-0198,24.75,P-001,6,5,2025-02-10,2025-02-10
2024-08-10,CHINA-WAREHOUSE,MAT-0198,12.375,P-001,6,5,2025-02-10,2025-02-10
2024-08-22,CHINA-WAREHOUSE,MAT-0181,1.375,P-001,3,10,2024-11-22,2024-11-22
2024-08-22,CHINA-WAREHOUSE,MAT-0238,1.375,P-001,6,10,2025-02-22,2025-02-22
2024-08-22,CHINA-WAREHOUSE,MAT-0297,16.5,P-001,2,15,2024-10-22,2024-10-22
2024-08-22,CHINA-WAREHOUSE,MAT-0340,24.75,P-001,3,25,2024-11-22,2024-11-22
2024-08-22,CHINA-WAREHOUSE,MAT-0363,24.75,P-001,7,5,2025-03-22,2025-03-22
2024-09-08,CHINA-WAREHOUSE,MAT-0190,19.25,P-001,3,15,2024-12-08,2024-12-08
2024-09-08,CHINA-WAREHOUSE,MAT-0190,5.5,P-001,3,15,2024-12-08,2024-12-08
2024-09-22,CHINA-WAREHOUSE,MAT-0166,22.5,P-002,4,30,2025-01-22,2025-01-22
2024-09-22,CHINA-WAREHOUSE,MAT-0166,11.25,P-002,4,30,2025-01-22,2025-01-22
2024-08-20,CHINA-WAREHOUSE,MAT-0332,10.0,P-002,6,25,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0332,20.0,P-002,6,25,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0332,16.25,P-002,6,25,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0332,3.75,P-002,6,25,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0332,15.0,P-002,6,25,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0332,5.0,P-002,6,25,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0332,6.25,P-002,6,25,2025-02-20,2025-02-20
2024-08-20,CHINA-WAREHOUSE,MAT-0332,13.75,P-002,6,25,2025-02-20,2025-02-20
2024-09-08,CHINA-WAREHOUSE,MAT-0190,24.75,P-001,3,15,2024-12-08,2024-12-08
2024-09-22,CHINA-WAREHOUSE,MAT-0206,22.5,P-002,4,30,2025-01-22,2025-01-22
2024-09-22,CHINA-WAREHOUSE,MAT-0206,5.0,P-002,4,30,2025-01-22,2025-01-22
2024-09-22,CHINA-WAREHOUSE,MAT-0206,17.5,P-002,4,30,2025-01-22,2025-01-22
2024-09-22,CHINA-WAREHOUSE,MAT-0166,8.75,P-002,4,30,2025-01-22,2025-01-22
2024-09-22,CHINA-WAREHOUSE,MAT-0166,13.75,P-002,4,30,2025-01-22,2025-01-22
2024-09-22,CHINA-WAREHOUSE,MAT-0166,2.5,P-002,4,30,2025-01-22,2025-01-22
2024-09-22,CHINA-WAREHOUSE,MAT-0166,20.0,P-002,4,30,2025-01-22,2025-01-22
2024-09-22,CHINA-WAREHOUSE,MAT-0325,24.75,P-001,6,25,2025-03-22,2025-03-22
2024-09-22,CHINA-WAREHOUSE,MAT-0151,24.75,P-001,6,10,2025-03-22,2025-03-22
2024-09-05,CHINA-WAREHOUSE,MAT-0046,23.375,P-001,5,5,2025-02-05,2025-02-05
2024-09-05,CHINA-WAREHOUSE,MAT-0046,1.15,P-001,5,5,2025-02-05,2025-02-05
2024-09-05,CHINA-WAREHOUSE,MAT-0046,0.5,P-001,5,5,2025-02-05,2025-02-05
2024-09-05,CHINA-WAREHOUSE,MAT-0046,23.875,P-001,5,5,2025-02-05,2025-02-05
2024-09-23,CHINA-WAREHOUSE,MAT-0379,24.75,P-001,8,15,2025-05-23,2025-05-23
2024-09-23,CHINA-WAREHOUSE,MAT-0206,22.5,P-002,4,30,2025-01-23,2025-01-23
2024-09-23,CHINA-WAREHOUSE,MAT-0206,13.75,P-002,4,30,2025-01-23,2025-01-23
2024-09-23,CHINA-WAREHOUSE,MAT-0206,8.75,P-002,4,30,2025-01-23,2025-01-23
2024-09-23,CHINA-WAREHOUSE,MAT-0206,7.5,P-002,4,30,2025-01-23,2025-01-23
2024-09-23,CHINA-WAREHOUSE,MAT-0206,15.0,P-002,4,30,2025-01-23,2025-01-23
2024-09-23,CHINA-WAREHOUSE,MAT-0325,24.75,P-001,6,25,2025-03-23,2025-03-23
2024-09-23,CHINA-WAREHOUSE,MAT-0118,24.75,P-001,2,15,2024-11-23,2024-11-23
2024-09-23,CHINA-WAREHOUSE,MAT-0166,22.5,P-002,4,30,2025-01-23,2025-01-23
2024-09-23,CHINA-WAREHOUSE,MAT-0166,13.75,P-002,4,30,2025-01-23,2025-01-23
2024-09-23,CHINA-WAREHOUSE,MAT-0166,8.75,P-002,4,30,2025-01-23,2025-01-23
2024-09-05,CHINA-WAREHOUSE,MAT-0046,24.425,P-001,5,5,2025-02-05,2025-02-05
2024-09-05,CHINA-WAREHOUSE,MAT-0046,24.75,P-001,5,5,2025-02-05,2025-02-05
2024-09-05,CHINA-WAREHOUSE,MAT-0046,24.725,P-001,5,5,2025-02-05,2025-02-05
2024-09-05,CHINA-WAREHOUSE,MAT-0046,11.0,P-001,5,5,2025-02-05,2025-02-05
2024-09-05,CHINA-WAREHOUSE,MAT-0046,13.75,P-001,5,5,2025-02-05,2025-02-05
2024-09-21,CHINA-WAREHOUSE,MAT-0144,6.0,P-002,5,25,2025-02-21,2025-02-21
2024-09-21,CHINA-WAREHOUSE,MAT-0144,19.5,P-002,5,25,2025-02-21,2025-02-21
2024-09-21,CHINA-WAREHOUSE,MAT-0144,25.5,P-002,5,25,2025-02-21,2025-02-21
2024-09-13,CHINA-WAREHOUSE,MAT-0341,24.75,P-001,8,25,2025-05-13,2025-05-13
2024-09-13,CHINA-WAREHOUSE,MAT-0341,15.125,P-001,8,25,2025-05-13,2025-05-13
2024-09-13,CHINA-WAREHOUSE,MAT-0341,9.625,P-001,8,25,2025-05-13,2025-05-13
2024-09-21,CHINA-WAREHOUSE,MAT-0146,24.75,P-001,5,30,2025-02-21,2025-02-21
2024-09-21,CHINA-WAREHOUSE,MAT-0379,24.75,P-001,8,15,2025-05-21,2025-05-21
2024-09-21,CHINA-WAREHOUSE,MAT-0428,24.75,P-001,2,25,2024-11-21,2024-11-21
2024-09-23,CHINA-WAREHOUSE,MAT-0144,25.5,P-002,5,25,2025-02-23,2025-02-23
2024-08-27,CHINA-WAREHOUSE,MAT-0198,11.0,P-001,6,5,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0198,13.75,P-001,6,5,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0198,24.75,P-001,6,5,2025-02-27,2025-02-27
2024-09-13,CHINA-WAREHOUSE,MAT-0341,2.75,P-001,8,25,2025-05-13,2025-05-13
2024-09-13,CHINA-WAREHOUSE,MAT-0341,22.0,P-001,8,25,2025-05-13,2025-05-13
2024-09-23,CHINA-WAREHOUSE,MAT-0144,22.5,P-002,5,25,2025-02-23,2025-02-23
2024-09-23,CHINA-WAREHOUSE,MAT-0144,3.0,P-002,5,25,2025-02-23,2025-02-23
2024-08-27,CHINA-WAREHOUSE,MAT-0198,4.125,P-001,6,5,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0198,20.625,P-001,6,5,2025-02-27,2025-02-27
2024-08-27,CHINA-WAREHOUSE,MAT-0198,24.25,P-001,6,5,2025-02-27,2025-02-27
