PLANT_NAME,OUTBOUND_DATE,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT,Transfer_Cost
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0267,CST-01069,16.5,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0327,CST-01476,11.0,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0335,CST-01063,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0335,CST-01091,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0335,CST-01193,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0335,CST-01213,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0335,CST-01283,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0335,CST-01294,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0335,CST-01299,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0335,CST-01337,74.25,31.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0335,CST-01426,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0354,CST-01069,8.25,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0354,CST-01247,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0363,CST-01292,2.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0374,CST-01154,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0411,CST-01005,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Marine,MAT-0428,CST-01098,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/21,Truck,MAT-0062,CST-01411,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/21,Truck,MAT-0247,CST-01041,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0104,CST-01012,1.375,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0164,CST-01042,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0234,CST-01012,1.375,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0234,CST-01042,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0267,CST-01477,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0327,CST-01012,0.45,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0340,CST-01042,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0344,CST-01009,11.0,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0357,CST-01012,0.45,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Marine,MAT-0357,CST-01042,1.375,10.5
SINGAPORE-WAREHOUSE,2024/10/22,Truck,MAT-0032,CST-01296,25.5,42.0
SINGAPORE-WAREHOUSE,2024/10/22,Truck,MAT-0296,CST-01041,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/23,Marine,MAT-0012,CST-01478,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/23,Marine,MAT-0104,CST-01479,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/23,Marine,MAT-0171,CST-01138,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/23,Marine,MAT-0212,CST-00268,49.375,21.0
SINGAPORE-WAREHOUSE,2024/10/23,Marine,MAT-0346,CST-01028,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/23,Truck,MAT-0296,CST-01041,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/24,Marine,MAT-0012,CST-01290,12.375,10.5
SINGAPORE-WAREHOUSE,2024/10/24,Marine,MAT-0037,CST-01047,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/24,Marine,MAT-0068,CST-01047,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/24,Marine,MAT-0116,CST-01290,12.375,10.5
SINGAPORE-WAREHOUSE,2024/10/24,Marine,MAT-0165,CST-01047,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/24,Marine,MAT-0268,CST-01480,25.5,21.0
SINGAPORE-WAREHOUSE,2024/10/24,Marine,MAT-0340,CST-01028,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/24,Marine,MAT-0354,CST-01249,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/24,Marine,MAT-0374,CST-01158,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/24,Truck,MAT-0062,CST-01237,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/24,Truck,MAT-0234,CST-01059,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/24,Truck,MAT-0268,CST-01296,25.5,42.0
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0062,CST-01042,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0133,CST-01034,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0237,CST-01260,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0335,CST-01333,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0340,CST-01377,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0344,CST-01008,9.625,10.5
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0354,CST-01042,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0354,CST-01302,74.25,31.5
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0355,CST-01008,1.375,10.5
SINGAPORE-WAREHOUSE,2024/10/25,Marine,MAT-0356,CST-01458,23.375,10.5
SINGAPORE-WAREHOUSE,2024/10/25,Truck,MAT-0234,CST-01059,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0044,CST-01443,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0112,CST-01037,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0212,CST-00268,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0221,CST-01191,7.5,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0303,CST-01150,10.0,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0303,CST-01191,15.0,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0335,CST-00588,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0335,CST-01028,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0335,CST-01215,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0354,CST-00268,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0354,CST-01302,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/26,Marine,MAT-0376,CST-01167,25.5,21.0
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0051,CST-01227,22.5,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0056,CST-01121,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0056,CST-01136,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0085,CST-01332,23.375,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0116,CST-01121,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0175,CST-00272,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0210,CST-01008,11.0,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0221,CST-01061,22.5,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0273,CST-01178,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0335,CST-01058,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0335,CST-01168,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0335,CST-01310,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0344,CST-01425,11.0,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0374,CST-01158,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0376,CST-01481,25.5,21.0
SINGAPORE-WAREHOUSE,2024/10/27,Marine,MAT-0376,CST-01482,25.5,21.0
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0030,CST-01038,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0037,CST-01142,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0065,CST-01203,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0068,CST-01156,5.5,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0099,CST-01154,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0112,CST-01042,11.0,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0164,CST-01156,5.5,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0171,CST-01142,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0185,CST-01092,16.5,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0197,CST-01092,9.0,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0211,CST-01034,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0234,CST-01247,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0243,CST-01135,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0243,CST-01156,5.5,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0267,CST-01156,8.25,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0292,CST-01432,13.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0335,CST-01053,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0335,CST-01110,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0335,CST-01213,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0340,CST-01086,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0340,CST-01432,11.0,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0354,CST-01165,74.25,31.5
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0374,CST-01154,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/28,Marine,MAT-0374,CST-01483,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/28,Truck,MAT-0062,CST-01237,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/28,Truck,MAT-0085,CST-01148,1.38,21.0
SINGAPORE-WAREHOUSE,2024/10/28,Truck,MAT-0247,CST-01043,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/28,Truck,MAT-0302,CST-01013,9.63,21.0
SINGAPORE-WAREHOUSE,2024/10/28,Truck,MAT-0367,CST-01040,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0012,CST-01486,16.5,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0040,CST-01054,0.3,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0046,CST-01156,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0110,CST-01185,8.75,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0135,CST-01185,1.375,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0165,CST-01486,2.75,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0171,CST-01142,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0171,CST-01486,5.5,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0184,CST-01054,0.3,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0275,CST-01054,1.0,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0275,CST-01257,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0335,CST-01053,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0335,CST-01485,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0340,CST-01269,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0340,CST-01484,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/29,Marine,MAT-0381,CST-01373,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/29,Truck,MAT-0165,CST-01059,1.38,21.0
SINGAPORE-WAREHOUSE,2024/10/29,Truck,MAT-0234,CST-01059,23.38,21.0
SINGAPORE-WAREHOUSE,2024/10/29,Truck,MAT-0247,CST-01043,24.75,21.0
SINGAPORE-WAREHOUSE,2024/10/29,Truck,MAT-0255,CST-01059,1.38,21.0
SINGAPORE-WAREHOUSE,2024/10/29,Truck,MAT-0376,CST-01462,25.5,42.0
SINGAPORE-WAREHOUSE,2024/10/29,Truck,MAT-0376,CST-01487,25.5,42.0
SINGAPORE-WAREHOUSE,2024/10/29,Truck,MAT-0415,CST-01059,23.38,21.0
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0037,CST-01333,12.375,10.5
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0065,CST-01027,5.5,10.5
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0104,CST-01488,49.5,21.0
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0109,CST-01012,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0112,CST-01027,19.25,10.5
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0122,CST-01009,10.0,10.5
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0171,CST-01333,12.375,10.5
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0184,CST-01333,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0210,CST-01009,5.5,10.5
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0303,CST-01009,15.0,10.5
SINGAPORE-WAREHOUSE,2024/10/30,Marine,MAT-0354,CST-00588,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/31,Marine,MAT-0012,CST-01467,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/31,Marine,MAT-0051,CST-01184,22.5,10.5
SINGAPORE-WAREHOUSE,2024/10/31,Marine,MAT-0175,CST-01183,24.75,10.5
SINGAPORE-WAREHOUSE,2024/10/31,Marine,MAT-0221,CST-01030,7.5,10.5
SINGAPORE-WAREHOUSE,2024/10/31,Marine,MAT-0268,CST-00615,25.5,21.0
SINGAPORE-WAREHOUSE,2024/10/31,Marine,MAT-0303,CST-01030,2.5,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0062,CST-01121,11.0,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0071,CST-01333,12.375,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0099,CST-01121,11.0,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0184,CST-01042,11.0,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0184,CST-01333,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0221,CST-01490,22.5,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0335,CST-01053,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0335,CST-01211,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0335,CST-01489,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0340,CST-01028,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0340,CST-01122,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Marine,MAT-0424,CST-01333,12.375,10.5
SINGAPORE-WAREHOUSE,2024/11/01,Truck,MAT-0024,CST-01020,24.75,21.0
SINGAPORE-WAREHOUSE,2024/11/01,Truck,MAT-0234,CST-01491,0.4,21.0
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0085,CST-01492,1.375,10.5
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0099,CST-01120,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0156,CST-01492,22.0,10.5
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0207,CST-01291,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0210,CST-01008,11.0,10.5
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0268,CST-01073,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0335,CST-01187,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0354,CST-01025,74.25,31.5
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0354,CST-01165,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0354,CST-01272,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/02,Marine,MAT-0376,CST-01167,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0051,CST-01151,10.0,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0056,CST-01121,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0056,CST-01136,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0122,CST-01017,5.0,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0221,CST-01494,5.0,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0234,CST-01025,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0275,CST-01257,19.25,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0308,CST-01044,1.375,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0335,CST-00661,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0335,CST-01140,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0335,CST-01324,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0335,CST-01493,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0354,CST-01025,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0365,CST-01494,5.0,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0366,CST-01067,22.5,10.5
SINGAPORE-WAREHOUSE,2024/11/03,Marine,MAT-0395,CST-01044,23.375,10.5
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0056,CST-01024,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0085,CST-01492,0.25,10.5
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0099,CST-01105,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0165,CST-01089,37.125,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0268,CST-00002,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0335,CST-01028,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0335,CST-01091,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0335,CST-01324,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0335,CST-01337,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0335,CST-01409,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0335,CST-01493,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0349,CST-01048,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/04,Marine,MAT-0354,CST-00661,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0056,CST-01362,0.6,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0109,CST-01040,24.75,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0164,CST-01148,24.75,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0184,CST-01040,24.75,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0211,CST-01280,4.13,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0252,CST-01362,23.38,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0273,CST-01040,24.75,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0309,CST-01280,6.88,21.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0376,CST-01487,25.5,42.0
SINGAPORE-WAREHOUSE,2024/11/04,Truck,MAT-0423,CST-01280,13.75,21.0
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0099,CST-01232,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0224,CST-01333,12.375,10.5
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0234,CST-01308,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0267,CST-01456,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0268,CST-01472,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0295,CST-00752,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0320,CST-01333,12.375,10.5
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0354,CST-00268,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0354,CST-01291,118.25,52.5
SINGAPORE-WAREHOUSE,2024/11/05,Marine,MAT-0354,CST-01456,0.1,10.5
SINGAPORE-WAREHOUSE,2024/11/05,Truck,MAT-0074,CST-01127,9.63,21.0
SINGAPORE-WAREHOUSE,2024/11/05,Truck,MAT-0212,CST-01219,24.75,21.0
SINGAPORE-WAREHOUSE,2024/11/06,Marine,MAT-0012,CST-01486,16.5,10.5
SINGAPORE-WAREHOUSE,2024/11/06,Marine,MAT-0068,CST-01032,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/06,Marine,MAT-0165,CST-01486,2.75,10.5
SINGAPORE-WAREHOUSE,2024/11/06,Marine,MAT-0171,CST-01486,5.5,10.5
SINGAPORE-WAREHOUSE,2024/11/06,Marine,MAT-0221,CST-01490,22.5,10.5
SINGAPORE-WAREHOUSE,2024/11/06,Marine,MAT-0268,CST-01495,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/06,Marine,MAT-0273,CST-01050,0.7,10.5
SINGAPORE-WAREHOUSE,2024/11/06,Marine,MAT-0335,CST-01082,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/06,Truck,MAT-0376,CST-01487,25.5,42.0
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0085,CST-01295,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0099,CST-01002,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0175,CST-01278,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0182,CST-01003,2.5,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0197,CST-01062,3.0,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0221,CST-01096,20.0,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0233,CST-01035,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0234,CST-01295,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0243,CST-01135,16.5,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0267,CST-01240,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0268,CST-01035,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0268,CST-01062,22.5,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0268,CST-01167,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0303,CST-01003,7.5,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0335,CST-01187,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0336,CST-01314,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0340,CST-01269,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0376,CST-00325,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/07,Marine,MAT-0413,CST-01135,8.25,10.5
SINGAPORE-WAREHOUSE,2024/11/07,Truck,MAT-0255,CST-01071,24.759999999999998,42.0
SINGAPORE-WAREHOUSE,2024/11/08,Marine,MAT-0062,CST-01496,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/08,Marine,MAT-0104,CST-01034,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/08,Marine,MAT-0211,CST-01034,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/08,Marine,MAT-0234,CST-01011,49.5,21.0
SINGAPORE-WAREHOUSE,2024/11/08,Marine,MAT-0234,CST-01025,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/08,Marine,MAT-0354,CST-00745,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/08,Marine,MAT-0354,CST-01025,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/08,Marine,MAT-0374,CST-01483,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/08,Marine,MAT-0413,CST-01011,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/09,Marine,MAT-0051,CST-01111,22.5,10.5
SINGAPORE-WAREHOUSE,2024/11/09,Marine,MAT-0051,CST-01375,15.0,10.5
SINGAPORE-WAREHOUSE,2024/11/09,Marine,MAT-0116,CST-01354,1.375,10.5
SINGAPORE-WAREHOUSE,2024/11/09,Marine,MAT-0268,CST-01497,25.5,21.0
SINGAPORE-WAREHOUSE,2024/11/09,Marine,MAT-0301,CST-01223,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/09,Marine,MAT-0301,CST-01229,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/09,Marine,MAT-0335,CST-01114,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/09,Marine,MAT-0340,CST-01432,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/09,Marine,MAT-0366,CST-01498,22.5,10.5
SINGAPORE-WAREHOUSE,2024/11/10,Marine,MAT-0012,CST-01451,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/10,Marine,MAT-0212,CST-01025,24.75,10.5
SINGAPORE-WAREHOUSE,2024/11/10,Marine,MAT-0237,CST-01260,24.75,10.5
