OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01207,1.375
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01207,23.375
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0345,CST-01263,7.5
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0345,CST-01263,15.0
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0174,CST-01028,2.75
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0309,CST-01028,4.125
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0243,CST-01028,2.75
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0224,CST-01028,6.875
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0411,CST-01028,5.5
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0105,CST-01028,2.75
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0012,CST-01028,4.125
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0012,CST-01028,6.875
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0165,CST-01028,4.125
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0250,CST-01028,1.375
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0116,CST-01028,5.5
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0237,CST-01028,2.75
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01030,1.25
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0221,CST-01030,6.25
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0135,CST-01030,1.375
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0221,CST-01030,2.5
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0221,CST-01030,5.0
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0072,CST-01030,1.375
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01136,16.5
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01284,5.5
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0023,CST-01284,5.5
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01136,8.25
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01198,1.25
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01198,21.25
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01031,8.25
2024/08/14,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01031,16.5
2024/08/14,SINGAPORE-WAREHOUSE,Truck,MAT-0367,CST-01040,20.63
2024/08/14,SINGAPORE-WAREHOUSE,Truck,MAT-0367,CST-01040,4.13
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01259,24.75
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01184,22.5
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01406,6.875
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01406,2.75
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01184,16.25
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01184,6.25
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01184,12.5
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01406,13.75
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01184,10.0
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-00205,2.75
2024/08/15,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-00205,22.0
2024/08/15,SINGAPORE-WAREHOUSE,Truck,MAT-0077,CST-01070,9.1
2024/08/15,SINGAPORE-WAREHOUSE,Truck,MAT-0077,CST-01070,9.75
2024/08/16,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01383,24.75
2024/08/16,SINGAPORE-WAREHOUSE,Marine,MAT-0404,CST-01381,24.75
2024/08/16,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01380,24.75
2024/08/16,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01380,24.75
2024/08/16,SINGAPORE-WAREHOUSE,Marine,MAT-0268,CST-01035,25.5
2024/08/16,SINGAPORE-WAREHOUSE,Marine,MAT-0233,CST-01035,25.5
2024/08/16,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01383,15.125
2024/08/16,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01383,9.625
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01048,24.75
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01107,24.75
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01002,24.75
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0164,CST-01207,24.75
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01170,24.75
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0075,CST-01407,25.5
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01408,20.0
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01408,2.5
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01170,1.325
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01170,23.375
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01409,6.875
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01409,23.375
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01409,1.375
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01409,17.875
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01082,23.375
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01082,4.125
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01082,1.375
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01107,9.625
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01107,15.125
2024/08/17,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01082,20.625
2024/08/18,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01081,24.75
2024/08/18,SINGAPORE-WAREHOUSE,Marine,MAT-0349,CST-01048,24.75
2024/08/18,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01136,24.75
2024/08/19,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01294,24.75
2024/08/19,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01410,24.75
2024/08/19,SINGAPORE-WAREHOUSE,Marine,MAT-0415,CST-01290,2.75
2024/08/19,SINGAPORE-WAREHOUSE,Marine,MAT-0415,CST-01290,22.0
2024/08/19,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01294,17.875
2024/08/19,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01294,6.875
2024/08/19,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01058,1.375
2024/08/19,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01058,23.375
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0175,CST-01020,6.88
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0175,CST-01117,2.75
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0175,CST-01071,2.75
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0175,CST-01246,2.75
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0175,CST-01411,2.75
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0175,CST-01412,2.75
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0302,CST-01013,9.63
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0302,CST-01013,8.25
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0302,CST-01013,1.38
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0175,CST-01020,17.88
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0065,CST-01128,24.75
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0060,CST-01020,24.75
2024/08/19,SINGAPORE-WAREHOUSE,Truck,MAT-0367,CST-01040,24.75
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01224,24.75
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01249,24.75
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01388,24.75
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01299,24.75
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01063,24.75
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01136,24.75
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01388,9.625
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01388,15.125
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0122,CST-01220,1.25
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01220,2.5
2024/08/20,SINGAPORE-WAREHOUSE,Marine,MAT-0122,CST-01220,6.25
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,24.75
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0014,CST-01156,24.75
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0228,CST-01274,24.75
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0162,CST-01314,1.375
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0224,CST-01314,1.375
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0336,CST-01314,4.125
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0336,CST-01314,17.875
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0085,CST-01121,2.75
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0116,CST-01121,8.25
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0243,CST-01135,8.25
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0243,CST-01135,4.125
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0243,CST-01135,20.625
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0243,CST-01135,16.5
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01294,20.625
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01294,4.125
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01294,8.25
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01294,16.5
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0014,CST-01156,15.125
2024/08/21,SINGAPORE-WAREHOUSE,Marine,MAT-0014,CST-01156,9.625
2024/08/21,SINGAPORE-WAREHOUSE,Truck,MAT-0060,CST-01020,24.75
2024/08/22,SINGAPORE-WAREHOUSE,Marine,MAT-0320,CST-01005,24.75
2024/08/22,SINGAPORE-WAREHOUSE,Marine,MAT-0085,CST-01295,24.75
2024/08/22,SINGAPORE-WAREHOUSE,Marine,MAT-0053,CST-01314,24.75
2024/08/22,SINGAPORE-WAREHOUSE,Marine,MAT-0411,CST-01005,24.75
2024/08/22,SINGAPORE-WAREHOUSE,Marine,MAT-0116,CST-01034,5.5
2024/08/22,SINGAPORE-WAREHOUSE,Marine,MAT-0071,CST-01034,19.25
2024/08/22,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01043,24.75
2024/08/22,SINGAPORE-WAREHOUSE,Truck,MAT-0060,CST-01020,24.75
2024/08/22,SINGAPORE-WAREHOUSE,Truck,MAT-0062,CST-01117,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01089,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01247,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01345,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0237,CST-01323,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01058,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01390,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01002,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0053,CST-01121,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01005,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0263,CST-01039,24.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0263,CST-01039,6.875
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0263,CST-01039,17.875
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0175,CST-01413,9.625
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0175,CST-01413,1.375
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0349,CST-01236,15.125
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0349,CST-01236,9.625
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01118,22.0
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01118,2.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01118,13.75
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01118,11.0
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01107,1.375
2024/08/23,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01107,23.375
2024/08/23,SINGAPORE-WAREHOUSE,Truck,MAT-0116,CST-01219,0.78
2024/08/23,SINGAPORE-WAREHOUSE,Truck,MAT-0116,CST-01219,0.03
2024/08/24,SINGAPORE-WAREHOUSE,Marine,MAT-0167,CST-01012,1.375
2024/08/24,SINGAPORE-WAREHOUSE,Marine,MAT-0053,CST-01012,1.375
2024/08/24,SINGAPORE-WAREHOUSE,Marine,MAT-0302,CST-01012,6.875
2024/08/24,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01012,1.375
2024/08/24,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01027,5.5
2024/08/24,SINGAPORE-WAREHOUSE,Marine,MAT-0109,CST-01012,15.125
2024/08/24,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01027,19.25
2024/08/24,SINGAPORE-WAREHOUSE,Marine,MAT-0109,CST-01012,9.625
2024/08/24,SINGAPORE-WAREHOUSE,Marine,MAT-0263,CST-01038,11.0
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01089,24.75
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01199,24.75
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01031,24.75
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01326,24.75
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0053,CST-01192,24.75
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01266,24.75
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01063,24.75
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01198,22.5
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0122,CST-01108,22.5
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,22.5
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01345,9.625
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01345,15.125
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01345,13.75
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01345,11.0
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0263,CST-01087,22.0
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0122,CST-01108,21.25
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0263,CST-01087,2.75
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0121,CST-01156,20.625
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0122,CST-01108,1.25
2024/08/25,SINGAPORE-WAREHOUSE,Marine,MAT-0121,CST-01156,4.125
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01304,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01105,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0060,CST-01291,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01031,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01058,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0349,CST-01395,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01390,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0044,CST-01192,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01100,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01266,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01409,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01063,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01294,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01058,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01063,24.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01184,22.5
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01214,15.125
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01214,9.625
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0135,CST-01150,2.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01150,5.0
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01150,1.25
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0344,CST-01150,1.375
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0210,CST-01008,4.125
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0210,CST-01008,6.875
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01409,16.5
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01409,8.25
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01390,13.75
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01390,19.25
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01390,17.875
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01390,11.0
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01390,5.5
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01192,23.375
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0275,CST-01390,6.875
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01192,1.375
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01105,5.5
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01105,23.375
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01105,19.25
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0354,CST-01105,1.375
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0060,CST-01291,11.0
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0060,CST-01291,20.625
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0060,CST-01291,4.125
2024/08/26,SINGAPORE-WAREHOUSE,Marine,MAT-0060,CST-01291,13.75
2024/08/26,SINGAPORE-WAREHOUSE,Truck,MAT-0367,CST-01040,2.75
2024/08/26,SINGAPORE-WAREHOUSE,Truck,MAT-0099,CST-01217,1.0
2024/08/26,SINGAPORE-WAREHOUSE,Truck,MAT-0263,CST-01414,9.63
2024/08/26,SINGAPORE-WAREHOUSE,Truck,MAT-0367,CST-01040,22.0
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01022,24.75
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01110,24.75
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0165,CST-01172,24.75
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0065,CST-01031,5.5
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0065,CST-01031,19.25
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,5.0
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,17.5
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01022,5.5
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01022,19.25
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-01031,12.375
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0237,CST-01082,12.375
2024/08/27,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01082,12.375
2024/08/27,SINGAPORE-WAREHOUSE,Truck,MAT-0263,CST-01415,24.75
2024/08/27,SINGAPORE-WAREHOUSE,Truck,MAT-0171,CST-01019,24.75
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01224,24.75
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01224,24.75
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01120,24.75
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-00661,24.75
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01416,22.0
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0106,CST-01240,1.375
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0171,CST-01039,5.5
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0171,CST-01039,6.875
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0415,CST-01240,23.375
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0122,CST-01270,12.5
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0122,CST-01270,10.0
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-01158,11.0
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0374,CST-01158,13.75
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,15.0
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,7.5
2024/08/28,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01039,12.375
2024/08/28,SINGAPORE-WAREHOUSE,Truck,MAT-0062,CST-01411,23.38
2024/08/28,SINGAPORE-WAREHOUSE,Truck,MAT-0062,CST-01411,1.38
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01199,24.75
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01186,24.75
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01186,24.75
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0014,CST-01156,24.75
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0211,CST-01034,24.75
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01075,24.75
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0224,CST-01026,24.75
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0263,CST-01039,11.0
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0263,CST-01039,13.75
2024/08/29,SINGAPORE-WAREHOUSE,Marine,MAT-0224,CST-01042,11.0
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01221,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-00588,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0250,CST-01165,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01308,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01116,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01125,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01086,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0237,CST-01083,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01058,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,22.5
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0269,CST-01417,9.625
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0269,CST-01417,2.75
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,5.5
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01053,19.25
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01083,8.25
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01083,16.5
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0250,CST-01165,12.375
2024/08/30,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01417,12.375
2024/08/30,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01043,24.75
2024/08/30,SINGAPORE-WAREHOUSE,Truck,MAT-0395,CST-01045,24.75
2024/08/31,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01024,24.75
2024/08/31,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01265,24.75
2024/08/31,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01265,24.75
2024/08/31,SINGAPORE-WAREHOUSE,Marine,MAT-0151,CST-01058,24.75
2024/08/31,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01388,24.75
2024/08/31,SINGAPORE-WAREHOUSE,Marine,MAT-0381,CST-01058,24.75
2024/08/31,SINGAPORE-WAREHOUSE,Marine,MAT-0156,CST-01187,24.75
2024/08/31,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01060,13.75
2024/08/31,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01060,11.0
2024/09/01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01276,24.75
